probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.890326026731683,abbisognare:VERB,,0.5,0.0,0.5,2.0,0.0,1.0
0.26721763505096097,abituare:VERB,,0.4,0.26666666666666666,0.3333333333333333,3.1666666666666665,-8.25,0.375
0.890326026731683,abusare:VERB,,0.5,0.0,0.5,4.0,0.0,2.0
0.890326026731683,accalcare:VERB,,0.5,0.0,0.5,3.0,0.0,2.0
0.4081187240344978,addormentare:VERB,,0.3333333333333333,0.0,0.6666666666666666,6.0,0.0,1.5
0.11095468521639291,adempiere:VERB,,0.7272727272727273,0.2727272727272727,0.0,2.916666666666667,-1.6666666666666667,0.0
0.2236585149363613,affidare:VERB,,0.5757575757575757,0.24242424242424243,0.18181818181818182,4.064102564102564,-1.0,1.0
0.12846690947268397,alterare:VERB,,0.5,0.3333333333333333,0.16666666666666666,3.2,-2.0,1.0
0.24281618002244817,anticipare:VERB,,0.6,0.2,0.2,2.6666666666666665,-2.0,1.0
0.35606591543940824,approfittare:VERB,,0.7142857142857143,0.0,0.2857142857142857,8.0,0.0,0.5
0.890326026731683,assomigliare:VERB,,0.5,0.0,0.5,2.0,0.0,1.0
0.23478239968495804,attribuire:VERB,,0.6216216216216217,0.21621621621621623,0.16216216216216217,5.841666666666667,-1.875,1.8333333333333333
0.17878680752944387,cagare:VERB,,0.5,0.3,0.2,2.6,-3.6666666666666665,1.0
0.3713844118498105,competere:VERB,,0.75,0.0,0.25,2.3333333333333335,0.0,1.5
0.12875373743328136,concedere:VERB,,0.6304347826086957,0.2826086956521739,0.08695652173913043,2.5789473684210527,-1.6153846153846154,1.75
0.11095468521639291,coordinare:VERB,,0.7272727272727273,0.2727272727272727,0.0,5.633333333333333,-2.0,0.0
0.5900782942623751,deludere:VERB,,0.6,0.0,0.4,3.6666666666666665,0.0,1.5
0.890326026731683,deprimere:VERB,,0.5,0.0,0.5,2.0,0.0,1.0
0.24116342193906073,dilaniare:VERB,,0.5,0.25,0.25,7.0,-2.0,2.0
0.24891957930382522,dispiacere:VERB,,0.16666666666666666,0.08333333333333333,0.75,3.0,-10.0,1.2222222222222223
0.21408877994444978,esporre:VERB,,0.6666666666666666,0.2222222222222222,0.1111111111111111,4.625,-5.5,2.0
0.12575513653607923,fissare:VERB,,0.6923076923076923,0.2692307692307692,0.038461538461538464,4.732142857142858,-2.7142857142857144,1.0
0.14361054798764938,fregare:VERB,,0.19047619047619047,0.3333333333333333,0.47619047619047616,1.75,-3.0833333333333335,1.5
0.11369208920440674,giocare:VERB,,0.671875,0.28125,0.046875,3.6646341463414633,-1.7777777777777777,0.5
0.1396632307851343,godere:VERB,,0.7619047619047619,0.14285714285714285,0.09523809523809523,5.178571428571429,-1.0,0.0
0.4081187240344978,innamorare:VERB,,0.6666666666666666,0.0,0.3333333333333333,2.1666666666666665,0.0,1.3333333333333333
0.890326026731683,inquietare:VERB,,0.5,0.0,0.5,2.0,0.0,1.0
0.24116342193906073,meravigliare:VERB,,0.5,0.25,0.25,2.0,-8.0,1.0
0.11529489740420559,occupare:VERB,,0.7234042553191489,0.2127659574468085,0.06382978723404255,1.9285714285714286,-1.9,1.6666666666666667
0.3217861651174991,parlare:VERB,,0.7202797202797202,0.06293706293706294,0.21678321678321677,2.2,0.875,0.8064516129032258
0.890326026731683,parte:VERB,,0.5,0.0,0.5,2.0,0.0,1.0
0.890326026731683,pervenire:VERB,,0.5,0.0,0.5,5.0,0.0,3.0
0.10102825134079886,preparare:VERB,,0.4444444444444445,0.37777777777777777,0.17777777777777778,3.6944444444444446,-2.0,0.0
0.6946246116607069,ripensare:VERB,,0.42857142857142855,0.0,0.5714285714285714,2.6666666666666665,0.0,0.5
0.12846690947268397,riprodurre:VERB,,0.5,0.3333333333333333,0.16666666666666666,1.5,0.0,1.0
0.890326026731683,risarcire:VERB,,0.5,0.0,0.5,13.0,0.0,1.0
0.20910969077512775,rispondere:VERB,,0.7818181818181819,0.07272727272727272,0.14545454545454545,2.0232558139534884,-2.5,1.0
0.24086804781060792,ritornare:VERB,,0.8333333333333334,0.0,0.16666666666666666,3.0,0.0,1.0
0.2383410594215968,rivolgere:VERB,,0.5714285714285714,0.21428571428571427,0.21428571428571427,3.5,-1.5,0.5
0.890326026731683,ronzare:VERB,,0.5,0.0,0.5,4.0,0.0,1.0
0.24116342193906073,scandalizzare:VERB,,0.5,0.25,0.25,5.5,-2.0,1.0
0.890326026731683,scongiurare:VERB,,0.5,0.0,0.5,6.0,0.0,1.0
0.15600405331350808,seppellire:VERB,,0.7777777777777778,0.1111111111111111,0.1111111111111111,2.8,1.0,1.0
0.2932345915413066,sfuggire:VERB,,0.3,0.2,0.5,6.333333333333333,-4.0,0.6
0.1185500513594503,soffrire:VERB,,0.7333333333333333,0.26666666666666666,0.0,7.181818181818182,-2.0,0.0
0.890326026731683,somigliare:VERB,,0.5,0.0,0.5,3.0,0.0,1.0
