probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.3225730609388729,aizsegt:VERB,,0.3333333333333333,0.5,0.16666666666666666,-4.0,0.6666666666666666,1.0
0.12707918327503803,dalīties:VERB,,0.75,0.0,0.25,-0.6666666666666666,0.0,20.0
0.12707918327503803,derēt:VERB,,0.75,0.0,0.25,-1.1666666666666667,0.0,0.0
0.1733547151063608,ierindoties:VERB,,0.6666666666666666,0.0,0.3333333333333333,-3.0,0.0,2.0
0.1733547151063608,ievākt:VERB,,0.6666666666666666,0.0,0.3333333333333333,-1.5,0.0,4.0
0.2008662818097484,interesēt:VERB,,0.5555555555555556,0.4074074074074074,0.037037037037037035,-2.8214285714285716,0.8181818181818182,1.0
0.19046770891176226,izrietēt:VERB,,0.7272727272727273,0.0,0.2727272727272727,-2.2857142857142856,0.0,0.3333333333333333
0.12707918327503803,mazgāt:VERB,,0.25,0.75,0.0,-1.0,0.0,0.0
0.135233545989651,nobalsot:VERB,,0.5555555555555556,0.0,0.4444444444444444,-1.6,0.0,1.0
0.10074679525672055,piederēt:VERB,,0.7741935483870968,0.0,0.22580645161290322,-0.25,0.0,1.5714285714285714
0.3225730609388729,pierakstīt:VERB,,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,4.0
0.17335471510636075,pārvaldīt:VERB,,0.3333333333333333,0.6666666666666666,0.0,-2.0,0.0,0.0
0.3225730609388729,sarūpēt:VERB,,0.5,0.3333333333333333,0.16666666666666666,-0.5,0.5,2.0
0.3225730609388729,tērēt:VERB,,0.16666666666666666,0.3333333333333333,0.5,0.0,1.0,1.3333333333333333
0.16289055135470495,uzaicināt:VERB,,0.4,0.6000000000000001,0.0,0.0,0.0,0.0
0.3003461500192157,uzrunāt:VERB,,0.25,0.5,0.25,-2.0,0.0,2.0
