probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.2945017405342757,appear:VERB,,0.7008547008547008,0.05128205128205128,0.24786324786324787,-0.5801282051282051,-6.8,-2.4482758620689653
0.6492553857868795,attach:VERB,,0.8333333333333334,0.16666666666666666,0.0,-1.0489510489510492,-2.7,0.0
0.67347145002645,be:VERB,,0.8202357563850688,0.14390962671905697,0.03585461689587426,-0.7565124432077222,-2.9920863309352517,-2.3698630136986303
0.9624989984449877,commence:VERB,,1.0,0.0,0.0,0.0,0.0,0.0
0.9624989984449877,crouch:VERB,,1.0,0.0,0.0,0.0,0.0,0.0
0.9624989984449877,dot:VERB,,1.0,0.0,0.0,-3.0,0.0,0.0
0.1249214443680509,follow:VERB,,0.5675675675675675,0.43243243243243246,0.0,-0.8217948717948717,-2.3125,0.0
0.18330450892735903,growl:VERB,,0.5,0.25,0.25,-1.0,2.0,3.0
0.9624989984449877,hearten:VERB,,1.0,0.0,0.0,-5.0,0.0,0.0
0.9128462769969827,matter:VERB,,0.9444444444444444,0.05555555555555555,0.0,-0.18333333333333335,3.0,0.0
0.9624989984449877,occur:VERB,,1.0,0.0,0.0,-2.723809523809524,0.0,0.0
0.3580606234724055,roar:VERB,,0.6666666666666666,0.3333333333333333,0.0,-0.5,2.0,0.0
0.9624989984449877,s:VERB,,1.0,0.0,0.0,-4.0,0.0,0.0
0.3580606234724055,sigh:VERB,,0.6666666666666666,0.3333333333333333,0.0,-0.5,2.0,0.0
0.9624989984449877,sprint:VERB,,1.0,0.0,0.0,-6.0,0.0,0.0
0.9624989984449877,staple:VERB,,1.0,0.0,0.0,-9.0,0.0,0.0
0.9624989984449877,titillate:VERB,,1.0,0.0,0.0,-1.0,0.0,0.0
0.9624989984449877,transpire:VERB,,1.0,0.0,0.0,-7.5,0.0,0.0
