probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.17231926488754967,αὐδάω:VERB,,0.34146341463414637,0.6585365853658537,0.0,2.642857142857143,-0.07692307692307687,0.0
0.12707918327503803,αὐλέω:VERB,,0.75,0.25,0.0,1.0,-2.0,0.0
0.10224275139674945,αὐξάνω:VERB,,0.7727272727272727,0.22727272727272727,0.0,2.588235294117647,-2.0,0.0
0.13178668101297708,βασιλεύω:VERB,,0.7307692307692307,0.11538461538461539,0.15384615384615385,0.8421052631578947,-1.0,0.5
0.12707918327503803,βεβαιόω:VERB,,0.75,0.25,0.0,4.75,-1.0,0.0
0.12707918327503803,βιβρώσκω:VERB,,0.25,0.75,0.0,8.0,-0.6666666666666666,0.0
0.135233545989651,βλασφημέω:VERB,,0.5555555555555556,0.4444444444444444,0.0,2.0,-1.5,0.0
0.17335471510636075,γέγωνα:VERB,,0.3333333333333333,0.6666666666666666,0.0,3.0,-0.5,0.0
0.1587871864280307,γαμέω:VERB,,0.41025641025641024,0.5897435897435898,0.0,2.375,-1.0434782608695652,0.0
0.14585522940354326,γεννάω:VERB,,0.5504587155963303,0.44036697247706424,0.009174311926605505,1.7555555555555555,-1.7291666666666667,1.0
0.2055155762605772,γεύω:VERB,,0.16666666666666666,0.6666666666666666,0.16666666666666666,6.0,-0.6666666666666667,4.0
0.22716523234924088,δέχομαι:VERB,,0.3930635838150289,0.5549132947976878,0.05202312138728324,2.8676470588235294,-2.6382978723404253,0.8
0.11279902640674075,δαίω:VERB,,0.5333333333333333,0.4666666666666667,0.0,1.75,-0.42857142857142855,0.0
0.17335471510636075,δεκατόω:VERB,,0.6666666666666666,0.3333333333333333,0.0,5.0,-1.0,0.0
0.14809471266739757,δηιόω:VERB,,0.5714285714285714,0.42857142857142855,0.0,4.375,-1.5,0.0
0.16289055135470498,διέρχομαι:VERB,,0.6,0.4,0.0,2.3333333333333335,-0.875,0.0
0.1713973154610643,διαβαίνω:VERB,,0.65,0.35,0.0,5.230769230769231,-1.2857142857142858,0.0
0.3003461500192157,διαδατέομαι:VERB,,0.25,0.5,0.25,4.0,-1.0,2.0
