probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.9624989984449877,अटक:VERB,,1.0,0.0,0.0,4.5,0.0,0.0
0.9624989984449877,अलाप:VERB,,1.0,0.0,0.0,10.5,0.0,0.0
0.9624989984449877,अड़:VERB,,1.0,0.0,0.0,6.666666666666667,0.0,0.0
0.8178544636318309,आ:VERB,,0.8776595744680851,0.09840425531914894,0.023936170212765957,5.157575757575757,3.2162162162162162,5.3125
0.21891386641657615,आजमा:VERB,,0.6,0.4,0.0,7.666666666666667,1.5,0.0
0.9624989984449877,आन:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,उखड:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,उग:VERB,,1.0,0.0,0.0,8.0,0.0,0.0
0.9624989984449877,उछल:VERB,,1.0,0.0,0.0,3.0,0.0,0.0
0.7809046930902133,उठ:VERB,,0.8461538461538461,0.07692307692307693,0.07692307692307693,5.545454545454546,1.0,1.0
0.9624989984449877,उड:VERB,,1.0,0.0,0.0,2.3333333333333335,0.0,0.0
0.9624989984449877,उडा:VERB,,1.0,0.0,0.0,8.0,0.0,0.0
0.8887101952167528,उतर:VERB,,0.9090909090909091,0.045454545454545456,0.045454545454545456,6.7,2.0,1.0
0.9624989984449877,उतरा:VERB,,1.0,0.0,0.0,5.0,0.0,0.0
0.9624989984449877,उधेड:VERB,,1.0,0.0,0.0,16.0,0.0,0.0
0.3546925129559524,उबर:VERB,,0.7142857142857143,0.2857142857142857,0.0,6.6,2.0,0.0
0.9624989984449877,उभर:VERB,,1.0,0.0,0.0,4.8,0.0,0.0
0.3580606234724055,उलझ:VERB,,0.6666666666666666,0.3333333333333333,0.0,8.5,34.0,0.0
0.9624989984449877,उलट:VERB,,1.0,0.0,0.0,2.0,0.0,0.0
0.9624989984449877,उड़:VERB,,1.0,0.0,0.0,1.25,0.0,0.0
0.9624989984449877,कट:VERB,,1.0,0.0,0.0,8.0,0.0,0.0
0.9624989984449877,कढ:VERB,,1.0,0.0,0.0,4.0,0.0,0.0
0.9624989984449877,कतर:VERB,,1.0,0.0,0.0,3.0,0.0,0.0
0.42330522362542855,कतरा:VERB,,0.75,0.25,0.0,5.0,2.0,0.0
0.23609624218859207,कमा:VERB,,0.6,0.2,0.2,5.666666666666667,1.0,1.0
0.3580606234724055,करवा:VERB,,0.6666666666666666,0.3333333333333333,0.0,6.8,4.2,0.0
0.9624989984449877,कस:VERB,,1.0,0.0,0.0,9.0,0.0,0.0
0.9624989984449877,कूद:VERB,,1.0,0.0,0.0,7.5,0.0,0.0
0.5468207041062035,खटक:VERB,,0.8,0.2,0.0,4.0,3.0,0.0
0.3580606234724055,खिल:VERB,,0.6666666666666666,0.3333333333333333,0.0,2.5,1.0,0.0
0.9624989984449877,खिसक:VERB,,1.0,0.0,0.0,2.25,0.0,0.0
0.6233406503195239,खुल:VERB,,0.8064516129032258,0.16129032258064516,0.03225806451612903,4.56,2.4,1.0
0.23969615225678145,खेल:VERB,,0.6071428571428571,0.39285714285714285,0.0,7.411764705882353,2.727272727272727,0.0
0.1711360071072878,खो:VERB,,0.5666666666666667,0.4,0.03333333333333333,5.117647058823529,1.5,1.0
0.42330522362542855,खड़ा:VERB,,0.75,0.0,0.25,5.333333333333333,0.0,1.0
0.3580606234724055,गँवा:VERB,,0.6666666666666666,0.3333333333333333,0.0,3.5,1.0,0.0
0.9624989984449877,गड:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,गल:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.7010599186130236,गिर:VERB,,0.85,0.15,0.0,4.176470588235294,1.0,0.0
0.8972196967029803,गुजर:VERB,,0.9333333333333333,0.06666666666666667,0.0,6.785714285714286,5.0,0.0
0.9624989984449877,गुजार:VERB,,1.0,0.0,0.0,8.0,0.0,0.0
0.42330522362542855,गूंज:VERB,,0.75,0.25,0.0,3.6666666666666665,2.0,0.0
0.9624989984449877,गूंजा:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,गड़ा:VERB,,1.0,0.0,0.0,9.0,0.0,0.0
0.9624989984449877,घट:VERB,,1.0,0.0,0.0,2.25,0.0,0.0
0.9624989984449877,घबरा:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.21891386641657615,घिर:VERB,,0.6,0.4,0.0,5.666666666666667,2.75,0.0
0.9624989984449877,घुट:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.8692193668265068,घुस:VERB,,0.9166666666666666,0.08333333333333333,0.0,3.6363636363636362,4.0,0.0
0.6492553857868795,घूम:VERB,,0.8333333333333334,0.0,0.16666666666666666,5.8,0.0,1.0
0.9624989984449877,चढ:VERB,,1.0,0.0,0.0,4.0,0.0,0.0
0.42330522362542855,चरमरा:VERB,,0.75,0.25,0.0,2.3333333333333335,1.0,0.0
0.5211665390023005,चल:VERB,,0.7676767676767677,0.18686868686868688,0.045454545454545456,4.362047244094488,-3.891891891891892,3.392857142857143
0.9624989984449877,चाट:VERB,,1.0,0.0,0.0,5.0,0.0,0.0
0.9624989984449877,चिल्ला:VERB,,1.0,0.0,0.0,4.0,0.0,0.0
0.9624989984449877,चूक:VERB,,1.0,0.0,0.0,8.333333333333334,0.0,0.0
0.9624989984449877,चेत:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,चढ़:VERB,,1.0,0.0,0.0,4.0,0.0,0.0
0.9624989984449877,छलक:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.8692193668265068,छा:VERB,,0.9166666666666666,0.08333333333333333,0.0,1.6363636363636365,1.0,0.0
0.9624989984449877,छिड:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,छिप:VERB,,1.0,0.0,0.0,3.2,0.0,0.0
0.9624989984449877,छुप:VERB,,1.0,0.0,0.0,9.0,0.0,0.0
0.3580606234724055,छुपा:VERB,,0.6666666666666666,0.3333333333333333,0.0,2.0,1.0,0.0
0.9624989984449877,छूट:VERB,,1.0,0.0,0.0,2.6666666666666665,0.0,0.0
0.5468207041062035,छेड:VERB,,0.8,0.2,0.0,10.0,13.0,0.0
0.9624989984449877,जग:VERB,,1.0,0.0,0.0,4.5,0.0,0.0
0.9624989984449877,जगमगा:VERB,,1.0,0.0,0.0,4.0,0.0,0.0
0.405265307037977,जम:VERB,,0.7142857142857143,0.21428571428571427,0.07142857142857142,3.2,1.0,1.0
0.7226277191783703,जमा:VERB,,0.8571428571428571,0.14285714285714285,0.0,8.5,1.0,0.0
0.9624989984449877,जल:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.796101463616338,जा:VERB,,0.8636363636363636,0.10227272727272728,0.03409090909090909,6.7105263157894735,2.888888888888889,2.5
