"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"3889385","3.85782705","1.5502E-4","0.25921328","0.08689459","9","34","7","false","ansluta:VERB","454.51851851851853","27","5","false","0","ansluta:VERB","533318"
"3889386","3.75940376","5.1809E-4","0.26599963","0.03843905","9","462","448","false","när:SCONJ","142.647577092511","14","75","false","0","när:SCONJ","2548600"
"3889388","3.48867244","6.355E-5","0.28664199","0.17610837","9","47","26","false","användare:NOUN","415.58620689655174","21","8","false","0","användare:NOUN","318937"
"3889389","3.24517032","0.09336159","0.30815024","0.001575","9","6705","6518","false","en:DET","27.152181042964905","187","926","false","2","en:DET","327314990"
"3889392","3.46101275","2.8981E-4","0.28893277","0.07936508","9","38","6","false","aktivera:VERB","310.5833333333333","32","2","false","0","aktivera:VERB","1303406"
"3889394","3.99235861","9.435E-5","0.2504785","0.07692308","10","28","7","false","server-databas:NOUN","558.5714285714286","21","5","false","0","server-databas:NOUN","395363"
"3889395","3.54011731","0.02450152","0.28247651","0.0071891","9","2027","1899","false","till:ADP","58.87635756056809","128","307","false","0","till:ADP","104114348"
"3889398","4.24021956","1.489E-4","0.23583684","0.06985294","10","30","21","false","SQL:PROPN","254.35294117647058","9","6","false","0","SQL:PROPN","822747"
"3889401","4.01829629","8.686E-5","0.24886169","0.08496732","10","28","10","false","Access-projekt:NOUN","508.27777777777777","18","5","false","0","Access-projekt:NOUN","401439"
"3889402","4.20852392","0.0014424","0.237613","0.01156816","10","315","311","false","genom:ADP","77.61153846153846","4","32","false","0","genom:ADP","4990226"
"3889405","4.10079105","4.1933E-4","0.24385539","0.04698582","10","93","41","false","Microsoft:PROPN","180.5","52","21","false","1","Microsoft:PROPN","2442226"
"3889408","3.96991874","2.551E-4","0.25189432","0.09090909","10","29","10","false","anslutning:NOUN","417.39130434782606","19","2","false","1","anslutning:NOUN","784878"
"3889410","4.24312544","1.2E-7","0.23567533","0.08333333","10","4","1","false","NT-användarkonto:NOUN","840.0","3","0","false","0","NT-användarkonto:NOUN","466"
"3889413","4.13889038","1.2665E-4","0.24161065","0.07619048","10","17","9","false","Windows:PROPN","421.73333333333335","8","2","false","0","Windows:PROPN","609467"
"3889416","4.90320671","1.0E-8","0.20394816","0.03333333","10","8","3","false","verifiera:VERB","409.8333333333333","5","0","false","1","verifiera:VERB","13"
"3889418","4.7224883","1.44E-6","0.21175277","0.16666667","10","6","5","false","server:NOUN","29.333333333333332","1","2","false","0","server:NOUN","3953"
"3889420","4.02938169","5.3491E-4","0.24817703","0.01467658","9","1848","1846","false","att:SCONJ","83.8594730238394","2","214","false","0","att:SCONJ","2828503"
"3889422","5.51565863","4.0E-8","0.18130201","0.0","11","2","1","false","kontonamn:NOUN","6.5","1","0","false","0","kontonamn:NOUN","190"
"3889424","4.51590163","9.606E-5","0.22143972","0.0952381","10","10","5","false","lösenord:NOUN","624.1428571428571","5","3","false","0","lösenord:NOUN","376205"
"3889425","3.59193887","0.06683606","0.27840117","0.00310367","9","5288","5275","false","och:CCONJ","38.11594695681741","13","767","false","0","och:CCONJ","230720200"
"3889429","4.33136031","7.56E-6","0.23087435","0.06666667","10","6","2","false","logga:VERB","204.16666666666666","4","0","false","0","logga:VERB","31290"
"3889433","3.81079481","6.5937E-4","0.26241245","0.05474061","9","276","248","false","in:ADV","173.41538461538462","28","49","false","0","in:ADV","3314244"
"3889435","3.74492816","2.0463E-4","0.26702782","0.05076923","9","28","7","false","bevilja:VERB","303.03846153846155","21","2","false","0","bevilja:VERB","826938"
"3889438","4.64736587","4.812E-5","0.21517566","0.05","10","5","2","false","åtkomst:NOUN","268.0","3","0","false","0","åtkomst:NOUN","335346"
"3889440","3.97766776","7.589E-5","0.2514036","0.10233918","10","29","10","false","databas:NOUN","523.1052631578947","19","8","false","0","databas:NOUN","465990"
"3889443","3.09105096","0.00138597","0.32351456","0.04623447","9","207","31","false","kräva:VERB","174.33540372670808","176","25","false","1","kräva:VERB","6560828"
"3889444","3.9620621","9.4826E-4","0.25239382","0.02984176","9","200","186","false","utan:ADP","125.640522875817","14","28","false","0","utan:ADP","4042935"
"3889446","4.3205618","0.00138438","0.23145138","0.00905283","10","2471","2466","false","att:PART","66.492628992629","5","345","false","0","att:PART","5862624"
"3889449","5.51563257","2.7E-7","0.18130287","0.0","11","2","1","false","inloggningsnamn:NOUN","84.0","1","0","false","0","inloggningsnamn:NOUN","2756"
"3889453","0.0","0.0","0.0","0.08333333","0","4","4","false","separat:ADV","89.5","0","0","false","0","separat:ADV","0"
"3889455","2.67663994","0.04048886","0.37360273","0.01973613","8","1970","320","false","göra:VERB","101.51254480286738","1650","219","false","5","göra:VERB","190460832"
"3889456","4.19340257","0.00124947","0.23846983","0.04398831","9","647","644","false","om:SCONJ","145.711743772242","3","80","false","0","om:SCONJ","3886783"
"3889458","3.36501103","0.00133208","0.29717585","0.04745354","9","802","740","false","du:PRON","165.45864661654136","62","105","false","0","du:PRON","6223998"
