probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.12707918327503803,bál:VERB,,0.25,0.75,0.0,4.0,-4.75,0.0
0.2526382262082313,chcieť:VERB,,0.11711711711711711,0.1981981981981982,0.6846846846846847,1.7692307692307692,-1.209401709401709,0.03378378378378377
0.16289055135470498,dopracovať:VERB,,0.4,0.6,0.0,1.0,-2.0,0.0
0.17335471510636075,dopĺňať:VERB,,0.3333333333333333,0.6666666666666666,0.0,2.0,-2.5,0.0
0.18522117525734036,dostať:VERB,,0.2857142857142857,0.7142857142857143,0.0,1.1,-1.6,0.0
0.7912772265573574,garantovať:VERB,,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,-1.0,1.0
0.1883295986552849,hľadať:VERB,,0.2777777777777778,0.7222222222222222,0.0,2.0,-1.3846153846153846,0.0
0.12707918327503803,meniť:VERB,,0.75,0.25,0.0,3.0,-1.0,0.0
0.17335471510636075,mávať:VERB,,0.3333333333333333,0.6666666666666666,0.0,1.5,-3.75,0.0
0.16289055135470495,nahradiť:VERB,,0.6000000000000001,0.4,0.0,0.5,-1.0,0.0
0.7912772265573574,naháňať:VERB,,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,-1.0,1.0
0.12707918327503803,nazývať:VERB,,0.75,0.25,0.0,1.6666666666666667,-1.0,0.0
0.135233545989651,obsahovať:VERB,,0.4444444444444444,0.5555555555555556,0.0,2.375,-1.4,0.0
0.17335471510636075,ochraňovať:VERB,,0.6666666666666666,0.3333333333333333,0.0,3.5,-1.0,0.0
0.17335471510636075,odporúčať:VERB,,0.3333333333333333,0.6666666666666666,0.0,3.0,-0.5,0.0
0.17335471510636075,opisovať:VERB,,0.3333333333333333,0.6666666666666666,0.0,1.0,-5.5,0.0
0.1804487198555443,očakávať:VERB,,0.3,0.7,0.0,2.0,-2.55,0.0
0.17335471510636075,pamätať:VERB,,0.3333333333333333,0.6666666666666666,0.0,2.0,-5.0,0.0
0.17335471510636075,podobať:VERB,,0.6666666666666666,0.3333333333333333,0.0,4.0,-2.0,0.0
0.1904677089117623,podporiť:VERB,,0.2727272727272727,0.7272727272727273,0.0,1.0,-1.875,0.0
0.11279902640674075,podporovať:VERB,,0.4666666666666667,0.5333333333333333,0.0,2.4285714285714284,-1.5625,0.0
0.7912772265573574,podstrčiť:VERB,,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,-1.0,2.0
