probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.8903260267316832,akcentować:VERB,,0.5,0.5,0.0,1.0,-2.0,0.0
0.8903260267316832,akceptować:VERB,,0.5,0.5,0.0,4.0,-3.0,0.0
0.8903260267316832,aktualizować:VERB,,0.5,0.5,0.0,4.0,-1.0,0.0
0.8903260267316832,alarmować:VERB,,0.5,0.5,0.0,2.0,-9.0,0.0
0.8903260267316832,angażować:VERB,,0.5,0.5,0.0,4.0,-3.0,0.0
0.5069377044474382,apelować:VERB,,0.625,0.375,0.0,1.4,-8.333333333333334,0.0
0.8903260267316832,argumentować:VERB,,0.5,0.5,0.0,1.0,-6.0,0.0
0.590078294262375,atakować:VERB,,0.6,0.4,0.0,1.3333333333333333,-1.25,0.0
0.8903260267316832,bagatelizować:VERB,,0.5,0.5,0.0,1.5,-0.5,0.0
0.8903260267316832,barwić:VERB,,0.5,0.5,0.0,1.0,-4.0,0.0
0.31219738772760947,bać:VERB,,0.31666666666666665,0.4833333333333333,0.2,1.1578947368421053,-4.340909090909091,-2.5
0.3381534757699641,bić:VERB,,0.7272727272727273,0.22727272727272727,0.045454545454545456,0.75,-0.8,-2.0
0.5441436088349096,brać:VERB,,0.38461538461538464,0.5961538461538461,0.019230769230769232,0.8,-0.5806451612903226,-2.0
0.32665696633587776,bronić:VERB,,0.6,0.3,0.1,1.3333333333333333,-1.0,2.0
0.3713844118498105,budować:VERB,,0.25,0.75,0.0,3.0,-2.3333333333333335,0.0
0.7971396910620538,budzić:VERB,,0.4594594594594595,0.5405405405405406,0.0,1.9411764705882353,-1.45,0.0
0.3560659154394083,błagać:VERB,,0.2857142857142857,0.7142857142857142,0.0,4.0,-3.75,0.0
0.37500801192317984,błogosławić:VERB,,0.4,0.4,0.2,1.0,-4.0,-1.0
0.24086804781060792,całować:VERB,,0.16666666666666666,0.8333333333333334,0.0,1.0,-2.0,0.0
0.36604308154578247,cenić:VERB,,0.3,0.7,0.0,1.6666666666666667,-1.4285714285714286,0.0
0.8903260267316832,charakteryzować:VERB,,0.5,0.5,0.0,2.0,-1.0,0.0
0.40811872403449767,chwalić:VERB,,0.3333333333333333,0.6666666666666666,0.0,2.0,-2.0,0.0
0.5372008875050774,chwycić:VERB,,0.38461538461538464,0.6153846153846154,0.0,1.0,-1.25,0.0
0.8903260267316832,chwytać:VERB,,0.5,0.5,0.0,2.4,-2.2,0.0
0.8903260267316832,ciskać:VERB,,0.5,0.5,0.0,1.0,-1.0,0.0
0.40811872403449767,cisnąć:VERB,,0.3333333333333333,0.6666666666666666,0.0,1.0,-1.0,0.0
0.40811872403449767,cofnąć:VERB,,0.6666666666666666,0.3333333333333333,0.0,2.5,-1.0,0.0
0.40811872403449767,czerpać:VERB,,0.3333333333333333,0.6666666666666666,0.0,2.0,-1.5,0.0
0.30966286878889254,czytać:VERB,,0.20689655172413793,0.7241379310344828,0.06896551724137931,1.1666666666666667,-3.375,-1.0
0.8903260267316832,czytywać:VERB,,0.5,0.5,0.0,1.0,-2.0,0.0
0.8903260267316832,czyścić:VERB,,0.5,0.5,0.0,2.0,-1.0,0.0
0.8903260267316832,darzyć:VERB,,0.5,0.5,0.0,5.0,-3.0,0.0
0.2155756062213519,dawać:VERB,,0.26865671641791045,0.4477611940298507,0.2835820895522388,1.3888888888888888,-2.7413793103448274,-1.21875
0.40811872403449767,dbać:VERB,,0.6666666666666666,0.3333333333333333,0.0,2.0,-5.5,0.0
0.8903260267316832,deformować:VERB,,0.5,0.5,0.0,3.0,-1.0,0.0
0.8903260267316832,deklarować:VERB,,0.5,0.5,0.0,2.0,-2.0,0.0
0.8903260267316832,dekonstruować:VERB,,0.5,0.5,0.0,3.0,-2.0,0.0
0.40811872403449767,demonstrować:VERB,,0.3333333333333333,0.6666666666666666,0.0,1.0,-1.5,0.0
0.8903260267316832,dezorganizować:VERB,,0.5,0.5,0.0,1.0,-2.0,0.0
0.40811872403449767,dobiec:VERB,,0.6666666666666666,0.3333333333333333,0.0,1.0,-1.0,0.0
0.8903260267316832,dobrać:VERB,,0.5,0.5,0.0,2.0,-1.0,0.0
0.7500496204220642,dodawać:VERB,,0.4444444444444444,0.5555555555555556,0.0,0.25,-2.8333333333333335,0.0
0.32877299260946613,dodać:VERB,,0.3333333333333333,0.5,0.16666666666666666,1.0,-3.0,-1.0
0.8903260267316832,doglądać:VERB,,0.5,0.5,0.0,3.0,-1.0,0.0
0.8903260267316832,dojrzeć:VERB,,0.5,0.5,0.0,4.0,-2.0,0.0
0.7350115412468873,dokonać:VERB,,0.44,0.56,0.0,1.2727272727272727,-0.9285714285714286,0.0
0.8903260267316832,dokonywać:VERB,,0.5,0.5,0.0,2.2,-2.2,0.0
0.44108086269386565,domagać:VERB,,0.65,0.35,0.0,3.230769230769231,-3.666666666666667,0.0
0.7500496204220642,domyślać:VERB,,0.5555555555555556,0.4444444444444444,0.0,2.0,-4.5,0.0
0.3713844118498105,donosić:VERB,,0.25,0.75,0.0,3.0,-4.0,0.0
0.8903260267316832,dopełniać:VERB,,0.5,0.5,0.0,2.0,-1.0,0.0
0.40811872403449767,dopisać:VERB,,0.6666666666666666,0.3333333333333333,0.0,0.5,-4.0,0.0
0.8903260267316832,dopuścić:VERB,,0.5,0.5,0.0,3.0,-5.0,0.0
0.8903260267316832,dorzucać:VERB,,0.5,0.5,0.0,1.0,-2.0,0.0
0.40811872403449767,dostarczać:VERB,,0.3333333333333333,0.6666666666666666,0.0,2.0,-3.0,0.0
0.3713844118498105,dostarczyć:VERB,,0.25,0.75,0.0,1.0,-2.3333333333333335,0.0
0.6946246116607069,dostawać:VERB,,0.42857142857142855,0.5714285714285714,0.0,2.3333333333333335,-1.0,0.0
0.7824179554197439,dostać:VERB,,0.5454545454545454,0.45454545454545453,0.0,1.8333333333333333,-0.6,0.0
0.2738631802998257,dostrzec:VERB,,0.18181818181818182,0.8181818181818181,0.0,2.5,-2.425,0.0
0.8903260267316832,dotrzymać:VERB,,0.5,0.5,0.0,2.0,-1.0,0.0
0.8903260267316832,dotrzymywać:VERB,,0.5,0.5,0.0,2.0,-3.0,0.0
0.3494582468337203,dotyczyć:VERB,,0.7297297297297297,0.2702702702702703,0.0,0.9259259259259259,-1.6,0.0
0.8903260267316832,dotykać:VERB,,0.5,0.5,0.0,1.75,-1.5,0.0
0.8903260267316832,dowiadywać:VERB,,0.5,0.5,0.0,1.0,-6.0,0.0
0.30974152969258656,dowiedzieć:VERB,,0.25,0.6875,0.0625,1.5,-2.5,-5.0
0.8903260267316832,doznawać:VERB,,0.5,0.5,0.0,2.0,-2.0,0.0
0.40811872403449767,doznać:VERB,,0.3333333333333333,0.6666666666666666,0.0,1.0,-2.1666666666666665,0.0
0.40811872403449767,drzeć:VERB,,0.6666666666666666,0.3333333333333333,0.0,1.0,-1.0,0.0
0.2023702039460383,drżeć:VERB,,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.16666666666666666,-3.5,0.6666666666666666
0.40811872403449767,dusić:VERB,,0.6666666666666666,0.3333333333333333,0.0,3.0,-1.0,0.0
0.592584540599168,dysponować:VERB,,0.5,0.4166666666666667,0.08333333333333333,1.1666666666666667,-2.4,1.0
0.8903260267316832,dźgać:VERB,,0.5,0.5,0.0,5.0,-1.0,0.0
0.3100874183533857,dźwignąć:VERB,,0.8,0.2,0.0,1.75,-1.0,0.0
0.8903260267316832,eksploatować:VERB,,0.5,0.5,0.0,1.0,-2.0,0.0
0.40811872403449767,eliminować:VERB,,0.3333333333333333,0.6666666666666666,0.0,1.0,-2.5,0.0
0.8903260267316832,emitować:VERB,,0.5,0.5,0.0,1.0,-1.0,0.0
0.8903260267316832,fiknąć:VERB,,0.5,0.5,0.0,2.0,-1.0,0.0
0.15600405331350808,gasić:VERB,,0.1111111111111111,0.7777777777777778,0.1111111111111111,2.0,-1.2857142857142858,-3.0
0.8903260267316832,gnębić:VERB,,0.5,0.5,0.0,4.0,-1.0,0.0
0.3713844118498105,gonić:VERB,,0.75,0.25,0.0,2.0,-1.0,0.0
0.40811872403449767,gotować:VERB,,0.6666666666666666,0.3333333333333333,0.0,2.0,-1.0,0.0
0.1507892343104133,gościć:VERB,,0.875,0.125,0.0,2.2857142857142856,-2.0,0.0
0.46793537441208943,grać:VERB,,0.6388888888888888,0.3611111111111111,0.0,0.9130434782608695,-0.6923076923076923,0.0
0.30609100314054244,grozić:VERB,,0.49019607843137253,0.3137254901960784,0.19607843137254902,0.48,-2.118181818181818,0.0
0.40811872403449767,gruchnąć:VERB,,0.6666666666666666,0.3333333333333333,0.0,3.0,-2.0,0.0
0.40811872403449767,gryźć:VERB,,0.6666666666666666,0.3333333333333333,0.0,1.5,-2.0,0.0
0.8903260267316832,grzać:VERB,,0.5,0.5,0.0,1.0,-1.0,0.0
0.8903260267316832,gwarantować:VERB,,0.5,0.5,0.0,3.25,-1.25,0.0
0.8903260267316832,gwałcić:VERB,,0.5,0.5,0.0,3.0,-2.0,0.0
0.8903260267316832,gładzić:VERB,,0.5,0.5,0.0,1.0,-1.0,0.0
0.6946246116607069,głosić:VERB,,0.42857142857142855,0.5714285714285714,0.0,3.0,-4.25,0.0
0.590078294262375,hamować:VERB,,0.6,0.4,0.0,2.3333333333333335,-1.5,0.0
0.3713844118498105,hodować:VERB,,0.25,0.75,0.0,2.0,-1.6666666666666667,0.0
0.6946246116607069,informować:VERB,,0.5714285714285714,0.42857142857142855,0.0,0.375,-3.3333333333333335,0.0
0.590078294262375,interpretować:VERB,,0.4,0.6,0.0,1.0,-1.0,0.0
0.8903260267316832,jednoczyć:VERB,,0.5,0.5,0.0,1.0,-1.0,0.0
0.8903260267316832,kantować:VERB,,0.5,0.5,0.0,1.0,-2.0,0.0
0.8903260267316832,karać:VERB,,0.5,0.5,0.0,2.5,-1.5,0.0
0.590078294262375,karmić:VERB,,0.4,0.6,0.0,3.0,-1.3333333333333333,0.0
0.3100874183533857,kiwać:VERB,,0.8,0.2,0.0,1.0,-4.0,0.0
0.8903260267316832,knuć:VERB,,0.5,0.5,0.0,3.0,-1.0,0.0
0.8903260267316832,kolonizować:VERB,,0.5,0.5,0.0,1.0,-1.0,0.0
0.24086804781060792,komentować:VERB,,0.16666666666666666,0.8333333333333334,0.0,4.0,-0.4,0.0
0.8903260267316832,koncentrować:VERB,,0.5,0.5,0.0,1.0,-1.0,0.0
0.8903260267316832,kontrolować:VERB,,0.5,0.5,0.0,1.0,-1.0,0.0
0.6946246116607069,kontynuować:VERB,,0.42857142857142855,0.5714285714285714,0.0,1.6666666666666667,-1.0,0.0
0.6946246116607069,kopać:VERB,,0.5714285714285714,0.42857142857142855,0.0,2.5,-1.0,0.0
0.1323027159206628,kosztować:VERB,,0.8846153846153846,0.11538461538461539,0.0,2.869565217391304,-1.3333333333333333,0.0
0.40811872403449767,kończyć:VERB,,0.6666666666666666,0.3333333333333333,0.0,1.0,-1.4166666666666667,0.0
0.6946246116607069,kraść:VERB,,0.42857142857142855,0.5714285714285714,0.0,3.0,-1.5,0.0
0.590078294262375,krytykować:VERB,,0.4,0.6,0.0,1.5,-1.3333333333333333,0.0
0.40811872403449767,kształcić:VERB,,0.3333333333333333,0.6666666666666666,0.0,3.0,-1.5,0.0
0.8903260267316832,kształtować:VERB,,0.5,0.5,0.0,1.0,-5.0,0.0
0.8903260267316832,kultywować:VERB,,0.5,0.5,0.0,1.0,-1.0,0.0
0.23964075978229923,kupić:VERB,,0.17073170731707318,0.6097560975609756,0.21951219512195122,2.142857142857143,-2.56,-0.3333333333333333
0.8903260267316832,kurczyć:VERB,,0.5,0.5,0.0,7.0,-2.0,0.0
0.8903260267316832,kusić:VERB,,0.5,0.5,0.0,2.0,-3.0,0.0
0.8903260267316832,kuć:VERB,,0.5,0.5,0.0,3.0,-2.0,0.0
0.8903260267316832,kwestionować:VERB,,0.5,0.5,0.0,3.0,-1.0,0.0
0.5069377044474382,kłaść:VERB,,0.375,0.625,0.0,1.0,-0.8,0.0
0.35606591543940824,leczyć:VERB,,0.2857142857142857,0.7142857142857143,0.0,1.5,-1.4,0.0
0.40811872403449767,licytować:VERB,,0.3333333333333333,0.6666666666666666,0.0,1.0,-6.0,0.0
0.4578924836415151,liczyć:VERB,,0.6428571428571429,0.35714285714285715,0.0,1.5555555555555556,-3.595238095238095,0.0
0.18864240364291884,lubić:VERB,,0.330188679245283,0.37735849056603776,0.29245283018867924,1.542857142857143,-0.55,-1.4838709677419355
0.3713844118498105,lustrować:VERB,,0.25,0.75,0.0,1.0,-2.6666666666666665,0.0
0.8903260267316832,majstrować:VERB,,0.5,0.5,0.0,2.0,-1.0,0.0
0.3456997330056356,malować:VERB,,0.2222222222222222,0.7777777777777778,0.0,3.0,-1.1428571428571428,0.0
0.8903260267316832,mamrotać:VERB,,0.5,0.5,0.0,1.0,-1.0,0.0
0.8903260267316832,manifestować:VERB,,0.5,0.5,0.0,2.0,-2.0,0.0
0.3713844118498105,martwić:VERB,,0.75,0.25,0.0,1.8333333333333333,-1.0,0.0
0.249756202567159,marzyć:VERB,,0.625,0.1875,0.1875,0.9,-4.333333333333333,-2.0
0.590078294262375,mierzyć:VERB,,0.6,0.4,0.0,3.0,-1.0,0.0
0.28621374798748916,mieć:VERB,,0.48773006134969327,0.2883435582822086,0.22392638036809817,1.2138364779874213,-1.4078014184397163,-2.0730593607305936
0.3624630092261539,minąć:VERB,,0.6538461538461539,0.3076923076923077,0.038461538461538464,0.5882352941176471,-2.125,3.0
0.40811872403449767,mobilizować:VERB,,0.6666666666666666,0.3333333333333333,0.0,2.0,-2.0,0.0
0.8903260267316832,modyfikować:VERB,,0.5,0.5,0.0,2.0,-2.0,0.0
