probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.2816092655047646,آ:VERB,,0.6853146853146853,0.2097902097902098,0.1048951048951049,5.704081632653061,2.066666666666667,3.965909090909091
0.3713844118498105,اتر:VERB,,0.75,0.25,0.0,5.0,1.0,0.0
0.24116342193906073,ادا:VERB,,0.25,0.5,0.25,9.0,2.0,15.0
0.3100874183533857,اٹھ:VERB,,0.8,0.2,0.0,13.5,12.0,0.0
0.7500496204220642,اڑ:VERB,,0.4444444444444444,0.5555555555555556,0.0,6.75,2.2,0.0
0.8903260267316832,بانٹ:VERB,,0.5,0.5,0.0,7.5,3.5,0.0
0.8903260267316832,بخش:VERB,,0.5,0.5,0.0,4.0,1.0,0.0
0.8903260267316832,برت:VERB,,0.5,0.5,0.0,20.0,3.0,0.0
0.3713844118498105,بریک:VERB,,0.25,0.75,0.0,5.0,2.3333333333333335,0.0
0.10451369096153815,بن:VERB,,0.45185185185185184,0.17037037037037037,0.3777777777777778,8.065573770491802,4.173913043478261,2.683673469387755
0.34310909144219837,بنا:VERB,,0.3068181818181818,0.6079545454545454,0.08522727272727273,9.351851851851851,3.4766355140186915,4.388888888888889
0.3713844118498105,بول:VERB,,0.75,0.25,0.0,2.6666666666666665,1.0,0.0
0.8903260267316832,بٹور:VERB,,0.5,0.5,0.0,5.0,1.0,0.0
0.590078294262375,بڑھا:VERB,,0.6,0.4,0.0,9.666666666666666,2.5,0.0
0.40811872403449767,بگاڑ:VERB,,0.3333333333333333,0.6666666666666666,0.0,4.0,2.5,0.0
0.24086804781060792,بگڑ:VERB,,0.8333333333333334,0.16666666666666666,0.0,4.2,1.0,0.0
0.6423009026929932,بھر:VERB,,0.42857142857142855,0.5,0.07142857142857142,5.666666666666667,3.142857142857143,7.0
0.8903260267316832,بھرے:VERB,,0.5,0.5,0.0,5.0,4.0,0.0
0.8903260267316832,بھول:VERB,,0.5,0.5,0.0,7.0,1.0,0.0
0.14260839896803842,بھیج:VERB,,0.09090909090909091,0.6363636363636364,0.2727272727272727,7.0,5.857142857142857,6.0
0.8903260267316832,بیل:VERB,,0.5,0.5,0.0,11.0,1.0,0.0
0.8903260267316832,ترک:VERB,,0.5,0.5,0.0,4.0,1.0,0.0
0.40811872403449767,توڑ:VERB,,0.6666666666666666,0.3333333333333333,0.0,6.5,2.0,0.0
0.3422664430601118,جا:VERB,,0.6333333333333333,0.3,0.06666666666666667,5.315789473684211,0.2222222222222222,1.5
0.8903260267316832,جوڑ:VERB,,0.5,0.5,0.0,5.0,2.0,0.0
0.8903260267316832,جڑ:VERB,,0.5,0.5,0.0,10.0,5.0,0.0
0.8903260267316832,جھکا:VERB,,0.5,0.5,0.0,10.0,3.0,0.0
0.590078294262375,جی:VERB,,0.6,0.4,0.0,7.0,5.0,0.0
0.5929432235493228,جیت:VERB,,0.4,0.55,0.05,7.0,1.1818181818181819,7.0
0.24281618002244817,دلوا:VERB,,0.6,0.2,0.2,9.333333333333334,5.0,5.0
0.3590408617151241,دکھا:VERB,,0.4375,0.375,0.1875,4.857142857142857,3.8333333333333335,1.0
0.8903260267316832,دکھلا:VERB,,0.5,0.5,0.0,6.0,3.0,0.0
0.590078294262375,دہرا:VERB,,0.6,0.4,0.0,4.333333333333333,2.0,0.0
0.7307070493488114,دیکھ:VERB,,0.45,0.5,0.05,6.222222222222222,3.033333333333333,3.5
0.3376230090149747,دے:VERB,,0.3632075471698113,0.4591194968553459,0.17767295597484276,9.822510822510823,2.4006849315068495,5.1226551226551225
0.8903260267316832,رقم:VERB,,0.5,0.5,0.0,11.0,1.0,0.0
0.551401806248235,روک:VERB,,0.3888888888888889,0.6111111111111112,0.0,4.571428571428571,2.5454545454545454,0.0
0.8903260267316832,رچا:VERB,,0.5,0.5,0.0,7.0,3.0,0.0
0.40811872403449767,رک:VERB,,0.6666666666666666,0.3333333333333333,0.0,4.5,2.0,0.0
0.7788876874598094,رکھ:VERB,,0.4563106796116505,0.5145631067961165,0.029126213592233007,8.48936170212766,3.2735849056603774,3.0
0.6136577289535371,سمجھ:VERB,,0.40425531914893614,0.574468085106383,0.02127659574468085,5.7368421052631575,0.07407407407407407,1.0
0.1507892343104133,سن:VERB,,0.125,0.875,0.0,12.0,1.4285714285714286,0.0
0.41756847480482134,سنا:VERB,,0.38095238095238093,0.47619047619047616,0.14285714285714285,10.5,1.3,7.666666666666667
0.8903260267316832,سنبھال:VERB,,0.5,0.5,0.0,8.5,2.0,0.0
0.8903260267316832,سنوار:VERB,,0.5,0.5,0.0,15.0,1.0,0.0
0.8903260267316832,سی:VERB,,0.5,0.5,0.0,5.0,1.0,0.0
0.24116342193906073,كر:VERB,,0.25,0.5,0.25,10.0,2.0,3.0
0.36398183283072955,لا:VERB,,0.30357142857142855,0.6785714285714286,0.017857142857142856,7.823529411764706,5.526315789473684,18.0
0.24281618002244817,لوٹ:VERB,,0.6,0.2,0.2,5.666666666666667,1.5,8.0
0.8903260267316832,لٹک:VERB,,0.5,0.5,0.0,6.0,5.0,0.0
0.8903260267316832,لٹکا:VERB,,0.5,0.5,0.0,4.0,2.0,0.0
0.40811872403449767,لڑ:VERB,,0.6666666666666666,0.3333333333333333,0.0,8.0,2.0,0.0
0.27847217302535926,لکھ:VERB,,0.26666666666666666,0.6,0.13333333333333333,8.75,1.1111111111111112,4.5
0.6837495927603021,لگا:VERB,,0.5238095238095238,0.42857142857142855,0.047619047619047616,8.454545454545455,2.111111111111111,1.0
0.8903260267316832,لہرا:VERB,,0.5,0.5,0.0,2.0,1.0,0.0
0.8903260267316832,لینی:VERB,,0.5,0.5,0.0,7.0,1.0,0.0
0.7934942321251702,لے:VERB,,0.4666666666666667,0.5,0.03333333333333333,9.678571428571429,2.75,4.0
0.7824179554197439,مار:VERB,,0.45454545454545453,0.5454545454545454,0.0,8.6,7.5,0.0
0.8903260267316832,مانگ:VERB,,0.5,0.5,0.0,5.5,2.5,0.0
0.11416165024594663,مل:VERB,,0.19230769230769232,0.44871794871794873,0.358974358974359,4.8,2.1142857142857143,3.423076923076923
0.24086804781060792,منا:VERB,,0.16666666666666666,0.8333333333333334,0.0,11.0,6.0,0.0
0.8903260267316832,منگوا:VERB,,0.5,0.5,0.0,9.0,6.0,0.0
0.6946246116607069,نبھا:VERB,,0.5714285714285714,0.42857142857142855,0.0,4.0,2.0,0.0
0.6946246116607069,نمٹ:VERB,,0.42857142857142855,0.5714285714285714,0.0,5.333333333333333,4.25,0.0
