probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.22917010241180402,آ:VERB,,0.6853146853146853,0.2097902097902098,0.1048951048951049,5.704081632653061,2.066666666666667,3.965909090909091
0.9624989984449877,آئی:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,آئے:VERB,,1.0,0.0,0.0,2.0,0.0,0.0
0.9624989984449877,آجا:VERB,,1.0,0.0,0.0,5.0,0.0,0.0
0.42330522362542855,اتر:VERB,,0.75,0.25,0.0,5.0,1.0,0.0
0.9624989984449877,الٹ:VERB,,1.0,0.0,0.0,7.0,0.0,0.0
0.9624989984449877,امڈ:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,اَڑ:VERB,,1.0,0.0,0.0,4.0,0.0,0.0
0.9624989984449877,اُبھر:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,اُٹھ:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,اُگ:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.5468207041062035,اٹھ:VERB,,0.8,0.2,0.0,13.5,12.0,0.0
0.9624989984449877,اکتا:VERB,,1.0,0.0,0.0,12.0,0.0,0.0
0.9624989984449877,بجا:VERB,,1.0,0.0,0.0,7.0,0.0,0.0
0.9624989984449877,برپا:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.12161334006173323,بن:VERB,,0.45185185185185184,0.17037037037037037,0.3777777777777778,8.065573770491802,4.173913043478261,2.683673469387755
0.9624989984449877,بندھ:VERB,,1.0,0.0,0.0,4.0,0.0,0.0
0.42330522362542855,بول:VERB,,0.75,0.25,0.0,2.6666666666666665,1.0,0.0
0.9624989984449877,بوکھلا:VERB,,1.0,0.0,0.0,6.0,0.0,0.0
0.26174897878832626,بچ:VERB,,0.5714285714285714,0.2857142857142857,0.14285714285714285,3.25,-3.0,4.0
0.2609613358908156,بڑھ:VERB,,0.5882352941176471,0.35294117647058826,0.058823529411764705,2.8,3.6666666666666665,20.0
