"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"1364075","3.91054467","0.01372682","0.25571885","0.02341121","9","542","244","false","raz:NOUN","112.5911330049261","298","65","false","1","raz:NOUN","52503394"
"1364076","0.0","0.0","0.0","0.0","0","1","1","false","423:NUM","203.0","0","0","false","0","423:NUM","0"
"1364078","3.64309096","0.00132512","0.27449219","0.02839188","9","262","26","false","spotkać:VERB","161.0","236","38","false","0","spotkać:VERB","5426171"
"1364080","0.0","0.0","0.0","0.00125374","0","4659","4659","false","się:PRON","25.06764466177669","0","616","false","0","się:PRON","0"
"1364082","4.6174403","1.3219E-4","0.21657021","0.01851852","10","35","12","false","komitet:NOUN","163.82142857142858","23","6","false","0","komitet:NOUN","887807"
"1364083","4.68704052","6.599E-4","0.21335425","0.03571429","10","74","67","false","cztery:NUM","156.9387755102041","7","13","false","0","cztery:NUM","2534548"
"1364085","0.0","0.0","0.0","0.0","0","10","10","false","rządowy:ADJ","33.666666666666664","0","1","false","0","rządowy:ADJ","0"
"1364088","3.25677489","0.00270728","0.30705223","0.03232834","8","323","28","false","czuć:VERB","149.07236842105263","295","54","false","0","czuć:VERB","11901672"
"1364089","5.23031929","6.652E-4","0.19119292","0.01035371","10","818","786","false","a:CCONJ","64.78131634819533","32","130","false","0","a:CCONJ","1937730"
"1364091","3.8191575","0.00194768","0.26183785","0.02304004","9","614","434","false","co:PRON","119.63876651982379","180","87","false","3","co:PRON","9437528"
"1364093","2.55594312","0.09034691","0.39124501","0.00653057","7","3427","265","false","mieć:VERB","53.879096868171885","3162","492","false","10","mieć:VERB","315907571"
"1364095","0.0","0.0","0.0","0.0125","0","19","19","false","czemu:ADV","125.1875","0","2","false","0","czemu:ADV","0"
"1364097","3.25940435","0.00546625","0.30680452","0.03368245","8","256","33","false","pójść:VERB","152.10967741935485","223","46","false","0","pójść:VERB","23350589"
"1364099","3.90072444","3.843E-4","0.25636264","0.05882353","9","75","48","false","gdzie:ADV","185.65384615384616","27","12","false","0","gdzie:ADV","1399958"
"1364101","3.62683123","0.0693932","0.27572278","0.00314649","9","5317","5202","false","być:AUX","34.651954022988505","115","772","false","0","być:AUX","228787394"
"1364103","3.01781594","0.00323732","0.33136547","0.06057395","8","293","27","false","myśleć:VERB","208.7019867549669","266","46","false","1","myśleć:VERB","12566701"
"1364105","4.43171452","0.0015296","0.2256463","0.01957166","10","370","335","false","jak:ADV","78.04761904761905","35","66","false","0","jak:ADV","6636476"
"1364107","3.1885699","0.00294611","0.31362022","0.02761905","8","278","35","false","pracować:VERB","145.05142857142857","243","53","false","1","pracować:VERB","11540902"
"1364109","0.0","0.0","0.0","0.0","0","1","1","false","Janio:PROPN","175.0","0","0","false","0","Janio:PROPN","0"
"1364111","0.0","0.0","0.0","0.03613445","0","41","41","false","tymczasem:ADV","169.88571428571427","0","6","false","0","tymczasem:ADV","0"
"1364113","4.67040515","5.167E-5","0.21411419","0.02833333","10","42","19","false","gabinet:NOUN","271.2","23","11","false","0","gabinet:NOUN","295496"
"1364114","4.13136571","0.0559138","0.24205071","0.00156661","9","5175","5052","false","w:ADP","27.11277777777778","123","762","false","0","w:ADP","256086149"
"1364116","4.31161792","0.00390367","0.2319315","0.00583943","10","518","511","false","swój:DET","54.53061224489796","7","113","false","1","swój:DET","12587485"
"1364119","2.78207674","0.0521974","0.35944372","0.02232945","8","1264","113","false","chcieć:VERB","95.97107438016529","1151","178","false","2","chcieć:VERB","201304628"
"1364121","4.45672122","0.00311419","0.2243802","0.02721792","10","396","367","false","jeszcze:PART","117.56481481481481","29","62","false","0","jeszcze:PART","12540186"
"1364124","3.50319292","3.4126E-4","0.28545388","0.09302326","9","57","9","false","zapytać:VERB","260.8139534883721","48","9","false","0","zapytać:VERB","1669015"
"1364126","6.23042662","3.661E-5","0.16050265","0.0","11","8","5","false","szefostwo:NOUN","105.875","3","0","false","0","szefostwo:NOUN","127685"
"1364127","1.0","2.991E-5","1.0","0.00288259","1","1016","1015","false","o:ADP","39.712380952380954","1","159","false","0","o:ADP","112872"
"1364130","2.90372954","0.01169193","0.34438469","0.01207173","8","1313","89","false","to:VERB","79.08540925266904","1224","122","false","4","to:VERB","43467198"
"1364133","3.50861283","0.00678318","0.28501292","0.01842534","9","359","147","false","osoba:NOUN","119.09871244635193","212","59","false","0","osoba:NOUN","25944174"
"1364134","3.91955997","0.00851618","0.25513068","0.02310311","9","347","312","false","tylko:PART","110.84824902723736","35","55","false","0","tylko:PART","35901406"
"1364136","3.58749665","0.04511572","0.27874591","0.00706008","9","1583","1513","false","ten:DET","59.513333333333335","70","233","false","2","ten:DET","173269704"
"1364138","3.83675879","0.00875345","0.26063666","0.02107143","9","333","202","false","jeden:ADJ","111.24","131","45","false","0","jeden:ADJ","27689549"
"1364141","2.87249799","0.00592517","0.34812905","0.03847294","7","823","57","false","wiedzieć:VERB","133.09473684210528","766","108","false","10","wiedzieć:VERB","24303084"
"1364143","3.56393882","0.00121745","0.28058843","0.04785643","9","214","151","false","kto:PRON","184.63025210084032","63","30","false","0","kto:PRON","3966302"
"1364145","3.8421787","0.03095135","0.260269","0.00447574","9","3957","3186","false","on:PRON","44.070298769771526","771","658","false","1","on:PRON","100063698"
"1364147","3.99865844","0.00263583","0.25008388","0.03996497","9","249","173","false","tam:ADV","144.88679245283018","76","36","false","1","tam:ADV","8843135"
"1364149","4.84057738","0.0","0.20658693","0.0","10","5","0","false","zachcieć:VERB","708.2","5","0","false","0","zachcieć:VERB","0"
"1364151","5.13077542","3.2461E-4","0.19490231","0.03366626","10","206","204","false","może:PART","122.0223880597015","2","32","false","0","może:PART","1741257"
"1364154","0.0","0.0","0.0","0.0","0","2","2","false","kocica:NOUN","108.5","0","0","false","0","kocica:NOUN","0"
"1364157","3.92117407","8.0E-8","0.25502566","0.02564103","9","41","2","false","obchodzić:VERB","284.5925925925926","39","8","false","0","obchodzić:VERB","1046"
"1364159","4.07437617","0.00176663","0.24543635","0.01887255","9","442","317","false","my:PRON","109.87109375","125","80","false","0","my:PRON","6747904"
"1364162","3.07904481","0.03521326","0.32477605","0.01174374","8","1821","1238","false","to:PRON","75.43344155844156","583","238","false","4","to:PRON","140806634"
"1364164","3.69374832","8.984E-4","0.2707277","0.02706844","9","122","16","false","otrzymać:VERB","169.59550561797752","106","21","false","0","otrzymać:VERB","4249907"
"1364166","5.10716394","1.0E-8","0.19580339","0.0","10","2","1","false","mieszkanko:NOUN","127.5","1","0","false","0","mieszkanko:NOUN","27"
"1364167","4.10737859","0.00269283","0.24346429","0.00985761","9","217","192","false","nowy:ADJ","82.87349397590361","25","35","false","0","nowy:ADJ","10109424"
"1364169","0.0","0.0","0.0","0.0","0","1","1","false","dwupokojowy:ADJ","166.0","0","0","false","0","dwupokojowy:ADJ","0"
"1364172","3.48773813","0.00288541","0.28671877","0.03463406","8","159","83","false","państwo:NOUN","178.2403846153846","76","29","false","0","państwo:NOUN","10785926"
"1364174","0.0","0.0","0.0","0.0","0","1","1","false","Sknera:PROPN","104.0","0","0","false","0","Sknera:PROPN","0"
"1364176","2.99168232","0.00508405","0.33426009","0.04628467","8","453","64","false","powiedzieć:VERB","161.58673469387756","389","65","false","1","powiedzieć:VERB","25775825"
"1364178","3.73259995","0.01293836","0.26790977","0.01226697","9","1068","659","false","pan:NOUN","81.10788381742739","409","165","false","1","pan:NOUN","42909403"
"1364180","4.28242554","0.00106135","0.23351252","0.01876751","10","200","141","false","poseł:NOUN","103.09411764705882","59","20","false","0","poseł:NOUN","3300980"
"1364182","4.03869064","0.00758323","0.247605","0.00695925","9","1386","1384","false","że:SCONJ","53.22451790633609","2","218","false","0","że:SCONJ","27100964"
"1364184","0.0","0.0","0.0","0.00541451","0","3477","3477","false","nie:PART","46.55038759689923","0","447","false","0","nie:PART","0"
"1364187","3.65639925","0.0060412","0.27349311","0.02140755","9","321","168","false","Polska:PROPN","123.83060109289617","153","43","false","0","Polska:PROPN","21369377"
"1364189","0.0","0.0","0.0","0.0","0","2","2","false","zaściankowy:ADJ","92.5","0","0","false","0","zaściankowy:ADJ","0"
"1364191","4.55172784","0.0","0.21969679","0.0","10","5","1","false","zwiesić:VERB","349.4","4","0","false","0","zwiesić:VERB","62"
"1364193","3.76399249","6.883E-4","0.26567534","0.0174216","9","53","31","false","Piotr:PROPN","129.21428571428572","22","9","false","0","Piotr:PROPN","2603679"
"1364196","4.11693051","0.00149441","0.24289941","0.01403435","9","305","183","false","głowa:NOUN","117.63225806451612","122","44","false","0","głowa:NOUN","4863163"
"1364198","3.38411591","0.00126676","0.29549815","0.04311111","9","220","21","false","przyjść:VERB","170.984126984127","199","46","false","0","przyjść:VERB","6311429"
"1364200","4.7595385","1.8596E-4","0.2101044","0.02139144","10","173","156","false","potem:ADV","84.4390243902439","17","31","false","0","potem:ADV","683247"
"1364202","4.09589482","2.1781E-4","0.24414689","0.02612482","9","75","45","false","wieczór:NOUN","142.54716981132074","30","13","false","0","wieczór:NOUN","970298"
"1364204","3.81502549","4.976E-4","0.26212145","0.03358844","9","69","6","false","zerwać:VERB","221.26530612244898","63","11","false","0","zerwać:VERB","1599513"
"1364208","3.57193453","0.0018917","0.27996034","0.03754386","9","122","59","false","noga:NOUN","219.5","63","20","false","1","noga:NOUN","7946918"
"1364209","4.73657097","0.01773253","0.2111232","0.00272907","10","3270","3205","false","na:ADP","36.93941717791411","65","508","false","0","na:ADP","63347745"
"1364211","0.0","0.0","0.0","0.0","0","6","6","false","równy:ADJ","59.6","0","1","false","0","równy:ADJ","0"
"1364214","3.89369466","4.6532E-4","0.25682548","0.03715847","10","68","10","false","obserwować:VERB","218.04918032786884","58","6","false","0","obserwować:VERB","1851695"
"1364216","0.0","0.0","0.0","0.05177854","0","134","134","false","przecież:PART","140.75","0","14","false","0","przecież:PART","0"
"1364219","3.84185672","3.9229E-4","0.26029081","0.04195804","9","90","36","false","krok:NOUN","218.6969696969697","54","15","false","0","krok:NOUN","1424137"
"1364220","4.84545211","3.0426E-4","0.20637909","0.04150198","10","28","25","false","niemal:PART","131.2608695652174","3","2","false","0","niemal:PART","1101407"
"1364223","4.19774618","0.00192921","0.23822307","0.02978746","9","199","165","false","każdy:DET","133.79562043795622","34","33","false","1","każdy:DET","6737372"
"1364226","4.60882164","1.3E-7","0.2169752","0.0","10","5","1","false","wymieść:VERB","162.4","4","0","false","0","wymieść:VERB","393"
"1364228","4.42677757","2.591E-4","0.22589795","0.03931452","10","40","19","false","ptak:NOUN","235.9375","21","7","false","0","ptak:NOUN","992789"
"1364230","5.26777569","1.5907E-4","0.18983344","0.02333333","11","29","27","false","jakby:PART","139.2","2","4","false","0","jakby:PART","591947"
"1364232","6.73565871","2.991E-5","0.14846358","0.0","12","4","2","false","wróbel:NOUN","36.0","2","0","false","0","wróbel:NOUN","91313"
"1364233","5.73635632","4.023E-5","0.17432669","0.0","11","3","2","false","marny:ADJ","487.6666666666667","1","0","false","0","marny:ADJ","135688"
"1364239","4.47040515","8.9E-7","0.22369337","0.06060606","10","13","3","false","gruchnąć:VERB","470.25","10","1","false","0","gruchnąć:VERB","2198"
"1364244","5.03214382","1.3559E-4","0.19872246","0.02783917","10","296","279","false","teraz:ADV","101.92265193370166","17","50","false","0","teraz:ADV","600942"
"1364246","0.0","0.0","0.0","0.01190476","0","23","23","false","jakoś:ADV","52.19047619047619","0","2","false","0","jakoś:ADV","0"
