probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.14704908668919794,accepter:VERB,,0.525,0.3125,0.1625,5.348484848484849,-3.5543478260869565,-3.4615384615384617
0.19799148593503008,accuser:VERB,,0.5070422535211268,0.28169014084507044,0.2112676056338028,4.457142857142857,-0.85,-2.0714285714285716
0.3100874183533857,affluer:VERB,,0.8,0.0,0.2,1.0,0.0,-3.0
0.6686605285435626,aller:VERB,,0.5710144927536231,0.008695652173913044,0.42028985507246375,1.7310996563573884,-5.75,-0.37412587412587417
0.20950306036805447,amener:VERB,,0.4222222222222222,0.28888888888888886,0.28888888888888886,4.395833333333333,-1.2307692307692308,-1.1818181818181819
0.35432863196207876,appeler:VERB,,0.43518518518518523,0.21296296296296297,0.35185185185185186,3.347943722943723,-0.34782608695652173,-1.2333333333333334
0.4081187240344978,astreindre:VERB,,0.6666666666666666,0.0,0.3333333333333333,2.5,0.0,-25.0
0.2522361417351773,attacher:VERB,,0.5416666666666666,0.20833333333333334,0.25,3.5,-1.4,-0.10000000000000009
0.890326026731683,autoproclamer:VERB,,0.5,0.0,0.5,3.0,0.0,-1.0
0.17218799397542747,autoriser:VERB,,0.5128205128205128,0.30769230769230765,0.1794871794871795,3.479166666666667,-3.85,-2.857142857142857
0.2709294411075559,avouer:VERB,,0.43478260869565216,0.2608695652173913,0.30434782608695654,2.1,-4.3,-0.55
0.6960142627132576,avérer:VERB,,0.4838709677419355,0.06451612903225806,0.45161290322580644,3.8,-8.0,-2.0714285714285716
0.2381243618079698,baptiser:VERB,,0.5384615384615385,0.23076923076923078,0.23076923076923078,4.55,-1.3333333333333333,-2.0
0.1594445649844149,bloquer:VERB,,0.5714285714285714,0.2857142857142857,0.14285714285714285,5.125,-2.75,-10.0
0.2844711615346005,cesser:VERB,,0.5121951219512195,0.17073170731707316,0.3170731707317073,3.0952380952380953,9.75,-1.3076923076923077
0.25778500034151414,charger:VERB,,0.48888888888888893,0.24444444444444444,0.26666666666666666,3.8839285714285716,0.2727272727272727,-3.8333333333333335
0.1679249553911676,chasser:VERB,,0.6666666666666666,0.25,0.08333333333333333,2.375,-2.6666666666666665,-1.0
0.24281618002244817,chauffer:VERB,,0.6000000000000001,0.2,0.2,2.25,-1.5,-1.5
0.3079139047522868,chercher:VERB,,0.47692307692307695,0.2153846153846154,0.3076923076923077,1.3548387096774193,-1.7142857142857142,-2.3
0.22803895138237754,choisir:VERB,,0.5443037974683544,0.24050632911392406,0.21518987341772153,4.109605911330049,-1.105263157894737,-0.625
0.2662248383123629,classer:VERB,,0.6333333333333333,0.13333333333333333,0.23333333333333334,4.357954545454545,-1.125,-1.0714285714285714
0.3713844118498105,coder:VERB,,0.75,0.0,0.25,2.6666666666666665,0.0,-1.0
0.890326026731683,codifier:VERB,,0.5,0.0,0.5,2.0,0.0,-1.0
