probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.3580606234724055,ISST:VERB,,0.6666666666666666,0.3333333333333333,0.0,3.5,2.0,0.0
0.6492553857868795,abbauen:VERB,,0.8333333333333333,0.16666666666666666,0.0,4.75,2.0,0.0
0.9624989984449877,abbiegen:VERB,,1.0,0.0,0.0,2.0,0.0,0.0
0.9624989984449877,abbilden:VERB,,1.0,0.0,0.0,8.0,0.0,0.0
0.4362503667169007,abbrechen:VERB,,0.7142857142857142,0.14285714285714285,0.14285714285714285,5.875,4.0,1.0
0.9624989984449877,abdecken:VERB,,1.0,0.0,0.0,3.5,0.0,0.0
0.9624989984449877,abdichten:VERB,,1.0,0.0,0.0,19.0,0.0,0.0
0.9624989984449877,abdrehen:VERB,,1.0,0.0,0.0,3.0,0.0,0.0
0.9624989984449877,abdrucken:VERB,,1.0,0.0,0.0,12.0,0.0,0.0
0.9624989984449877,abdrängen:VERB,,1.0,0.0,0.0,6.0,0.0,0.0
0.9624989984449877,abfallen:VERB,,1.0,0.0,0.0,3.0,0.0,0.0
0.9624989984449877,abfangen:VERB,,1.0,0.0,0.0,3.0,0.0,0.0
0.9624989984449877,abfeuern:VERB,,1.0,0.0,0.0,14.0,0.0,0.0
0.9624989984449877,abformen:VERB,,1.0,0.0,0.0,8.0,0.0,0.0
0.1694283785770268,abgeben:VERB,,0.5833333333333334,0.4166666666666667,0.0,4.8,5.6,0.0
0.9624989984449877,abgehen:VERB,,1.0,0.0,0.0,8.0,0.0,0.0
0.9624989984449877,abgetragen:VERB,,1.0,0.0,0.0,2.0,0.0,0.0
0.9624989984449877,abgeweidet:VERB,,1.0,0.0,0.0,1.0,0.0,0.0
0.9624989984449877,abgrenzen:VERB,,1.0,0.0,0.0,6.0,0.0,0.0
0.5294539286178264,abhalten:VERB,,0.75,0.125,0.125,4.3,1.0,-6.0
0.3580606234724055,abheben:VERB,,0.6666666666666666,0.3333333333333333,0.0,15.5,18.0,0.0
