"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"1534107","3.04918457","0.00138804","0.32795653","0.04262936","7","773","587","false","ele:PRON","210.51558752997602","186","99","false","3","ele:PRON","16130574"
"1534108","2.52554146","0.04645163","0.3959547","0.00749067","6","7581","5963","false","ser:AUX","72.51281138790036","1618","1085","false","9","ser:AUX","339764808"
"1534110","2.44848563","0.1654443","0.40841571","0.00184067","6","34491","29197","false","de:ADP","36.07129094412331","5294","3518","false","876","de:ADP","990097491"
"1534112","2.98615066","0.00118337","0.33487929","0.07225387","7","482","170","false","lugar:NOUN","332.43946188340806","312","46","false","2","lugar:NOUN","9867843"
"1534113","2.27025628","0.27098051","0.44047891","0.00137819","6","55513","49372","false","o:DET","31.169936777850445","6141","4711","false","134","o:DET","1326510531"
"1534115","3.00021572","6.1431E-4","0.33330937","0.06794536","7","398","304","false","segundo:ADJ","302.0752688172043","94","52","false","0","segundo:ADJ","6135548"
"1534118","3.22189145","5.964E-5","0.31037669","0.28571429","7","7","2","false","Smirnoff:PROPN","2468.1428571428573","5","0","false","0","Smirnoff:PROPN","286666"
"1534122","3.22210717","7.083E-5","0.31035591","0.16071429","7","8","3","false","International:PROPN","2142.5","5","0","false","0","International:PROPN","334764"
"1534124","0.0","0.0","0.0","0.0","0","1","1","false","Fashion:PROPN","7.0","0","0","false","0","Fashion:PROPN","0"
"1534126","0.0","0.0","0.0","0.0","0","1","1","false","Awards:PROPN","7.0","0","0","false","0","Awards:PROPN","0"
"1534128","3.03723358","8.6351E-4","0.32924698","0.09173359","7","251","78","false","disputar:VERB","421.13698630136986","173","42","false","0","disputar:VERB","6687121"
"1534130","3.42035551","2.11E-6","0.29236727","0.15172414","7","40","30","false","anteontem:ADV","614.4","10","3","false","0","anteontem:ADV","37019"
"1534132","4.1798257","0.0","0.23924443","0.35","8","5","3","false","Dublin:PROPN","796.4","2","0","false","0","Dublin:PROPN","8"
"1534133","3.18983519","0.00917503","0.31349582","0.00510548","7","6885","6598","false","em:ADP","62.51627906976744","287","907","false","47","em:ADP","65787295"
"1534136","3.2146432","1.1891E-4","0.31107651","0.11038961","7","22","7","false","mistura:NOUN","779.9545454545455","15","0","false","0","mistura:NOUN","972510"
"1534137","3.44839934","6.0E-8","0.28998962","0.33333333","7","3","2","false","Alphaville:PROPN","2736.3333333333335","1","0","false","0","Alphaville:PROPN","837"
"1534140","3.68155147","0.00333327","0.27162461","0.00532468","8","3195","3186","false","um:DET","64.46432889963724","9","585","false","0","um:DET","42518960"
"1534142","3.19229442","1.2952E-4","0.31325431","0.23636364","7","14","5","false","ficção:NOUN","1942.0","9","3","false","0","ficção:NOUN","640746"
"1534145","3.82034688","2.629E-5","0.26175634","0.03503788","8","38","27","false","científico:ADJ","172.21212121212122","11","5","false","0","científico:ADJ","440311"
"1534147","2.94179826","0.00223451","0.33992814","0.056254","7","417","145","false","filme:NOUN","308.79017857142856","272","42","false","1","filme:NOUN","18938815"
"1534149","0.0","0.0","0.0","0.0","0","1","1","false","noir:NOUN","224.0","0","0","false","0","noir:NOUN","0"
"1534151","3.26956597","5.904E-5","0.30585099","0.25","7","4","1","false","irreverência:NOUN","2977.5","3","0","false","0","irreverência:NOUN","269036"
